AnVIL_CCDG_Broad_CVD_AFib_UCSF_WGS,fc-secure-ad9305f6-4693-4b75-a64a-e9317b40abac,0,0,112,112,0,2405301745472
AnVIL_CCDG_Broad_NP_Epilepsy_USAEGP_GRU_WES,fc-secure-adba6cb8-c49c-405b-af7b-9980e4a9d36a,0,0,127,127,0,206166617069
AnVIL_CMG_Broad_Brain_Engle_WGS,fc-secure-af14316e-6153-4aa0-b051-991daf7690ba,0,0,0,0,0,0
AnVIL_CCDG_Broad_AI_IBD_McCauley_WGS,fc-secure-afbf7a91-d826-4227-893f-f4a0dbee5cfa,0,0,1096,1096,0,13687850823994
AnVIL_ccdg_asc_ndd_daly_talkowski_pericak-vance_asd_exome_,fc-secure-b2669acd-7139-464f-af53-af7215c068aa,0,0,108,108,0,170621745952
AnVIL_ccdg_asc_ndd_daly_talkowski_weiss_asd_exome,fc-secure-b2f4e185-a21a-434a-9494-d1fabaaaf7c0,0,0,41,41,0,43973579061
anvil_ccdg_broad_ai_ibd_daly_lira_share_wes,fc-secure-b31156cd-4993-4f69-a8f4-9a99c2697965,0,0,55,55,0,94034986757
AnVIL_CMG_Broad_Heart_PCGC-Tristani_WGS,fc-secure-b3403ba6-aa05-40b0-99ba-2d465d711775,79,79,0,79,79,1261990682080
AnVIL_ccdg_asc_ndd_daly_talkowski_pericak-vance_asd_wgs,fc-secure-b39f3519-3601-46b6-b7bc-dedddbfd7306,0,0,295,295,0,5220611385361
anvil_ccdg_broad_daly_igsr_1kg_twist_wes,fc-secure-b41964ad-0c8a-47da-8504-f8636ff3d318,0,0,669,669,0,566434939085
AnVIL_CCDG_Broad_AI_IBD_Kugathasan_WGS,fc-secure-b4316f22-8920-4b86-a8cd-2a4a7b356f0d,0,0,1351,1351,0,17285395760903
AnVIL_CCDG_NYGC_NP_Autism_ACE2_GRU-MDS_WGS,fc-secure-b6e37dad-6d9c-49b3-ba96-042a7de9f47c,0,0,839,839,0,17393217299044
AnVIL_CMG_Broad_Kidney_Pollak_WES,fc-secure-b70f8e79-a3c6-4a0a-916a-be77d77db610,0,0,0,0,0,0
AnVIL_CCDG_Broad_NP_Epilepsy_USACRW_DS_SEIZD_WES,fc-secure-b9906df4-3012-4c7b-a008-3c5708885971,0,0,152,152,0,309995762228
AnVIL_CMG_Broad_Orphan_Scott_WES,fc-secure-bc05aae4-fc19-427f-bbbf-da1cd17618b0,0,0,0,0,0,0
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_NPU_WES,fc-secure-bcc5d428-aed0-4814-aefc-f717b97d5106,0,0,1,1,0,1506931880
ANVIL_CCDG_Broad_CVD_EOCAD_PROMIS_ARRAY,fc-secure-bd285ba8-8251-485b-af6e-5099af815dfd,0,0,0,0,0,0
AnVIL_CCDG_Broad_NP_Epilepsy_ZAFAGN_DS-EPI-COMO-MDS_WES,fc-secure-bd923846-0b8b-4018-8706-44b2a8e213b4,0,0,503,503,0,450194782493
AnVIL_CCDG_Baylor_CVD_EOCAD_BioMe_WGS,fc-secure-be0617df-a95e-468c-a83d-37b1c4fae931,0,0,1201,1201,0,26229218761237
anvil_nhgri_broad_ibd_daly_turner_wes,fc-secure-bee7792c-ef35-478d-a9bb-c8f2054c335c,0,0,155,155,0,317097306235
AnVIL_ccdg_asc_ndd_daly_talkowski_goethe_asd_exome,fc-secure-bf34568b-1c38-4c43-8a21-59630b969553,0,0,2111,2111,0,2554097853906
AnVIL_CMG_Broad_Muscle_KNC_WES,fc-secure-bfb5d49c-a806-4c02-b1fe-51b64fc68ad6,44,44,0,44,44,122522162802
AnVIL_CCDG_Broad_NP_Epilepsy_HRVUZG_HMB_MDS_WES,fc-secure-bfe6497b-69a1-4917-8a7b-c9bd36cb4ae4,0,0,36,36,0,63988975893
AnVIL_CMG_Broad_Heart_Seidman_WES,fc-secure-bff96058-f8a8-40c2-808d-2b3627fb995f,129,129,0,129,129,223373423728
AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_CIRM_GRU_WGS,fc-secure-c0ec29b0-a7f4-4090-a479-fe826e0aeed1,0,0,299,303,0,5304560467816
Anvil_Test_Workspace,fc-secure-c1027c43-5f57-4e42-bb1a-3f48f20595dd,0,0,1,3,0,75993869031
AnVIL_CCDG_NYGC_NP_Alz_WHICAP_WGS,fc-secure-c327926b-a5aa-4b40-93b8-e092fa116e88,0,0,148,148,0,3648823861593
anvil_ccdg_broad_ai_ibd_daly_xavier_prism_wes,fc-secure-c40af798-8afc-4ab3-9b66-946955811d3b,0,0,2753,2753,0,4964213264337
AnVIL_CCDG_WashU_CVD-NP-AI_Controls_VCControls_WGS,fc-secure-c5377331-3721-4e3b-b8d0-03715d9b428a,0,0,112,112,0,2646627569381
AnVIL_ccdg_asc_ndd_daly_talkowski_mcpartland_asd_exome,fc-secure-c53831f7-0431-44e5-abe6-308270690c3b,0,0,518,518,0,512226488760
AnVIL_CCDG_NYGC_NP_Autism_HMCA_WGS,fc-secure-c7ffba40-1140-4c5e-8336-8032b7ec5f9e,0,0,724,724,0,17218986302449
AnVIL_CMG_Broad_Muscle_Bonnemann_WGS,fc-secure-c958fc6e-d4cf-42dd-b15a-271045adcd02,94,94,0,94,94,1646604320498
AnVIL_ccdg_asc_ndd_daly_talkowski_hertz-picciotto_asd_wgs,fc-secure-c96f6079-de25-4367-ae8b-1676f1898309,0,0,65,65,0,1052292887701
AnVIL_ccdg_asc_ndd_daly_talkowski_persico_asd_exome,fc-secure-cb3eeabf-f0ef-497e-9bc6-b5a27be4fec2,0,0,526,526,0,820082620428
AnVIL_CCDG_Broad_CVD_EOCAD_PROMIS_WGS,fc-secure-cbf1f8fb-8185-46c9-9034-63073cbe7be7,0,0,1136,1136,0,15575714465310
AnVIL_CCDG_Broad_NP_Epilepsy_JPNFKA_GRU_WES,fc-secure-ce2baa61-748a-4dbc-a929-f256721b59b2,0,0,368,368,0,598491562119
AnVIL_ccdg_asc_ndd_daly_talkowski_brusco_asd_exome,fc-secure-d157fd3c-57ff-4640-a084-cecda832e575,0,0,2231,1905,0,2596403389271
anvil_ccdg_broad_ai_ibd_daly_hyams_protect_wes,fc-secure-d2c84e56-8f0d-420a-96a4-942e92009433,0,0,418,418,0,359926764987
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_WGS,fc-secure-d464ac64-ee30-4105-a70b-6e3cc29cbde9,0,0,864,864,0,20118317105472
AnVIL_CCDG_Broad_CVD_AFib_Vanderbilt-Ablation_WGS,fc-secure-d51e93aa-adc1-4628-a6f2-e0dd1f0900c8,0,0,2,2,0,39808202957
AnVIL_CCDG_Broad_AI_IBD_Brant_HMB_WGS,fc-secure-d55d1c0c-b1e3-42e9-b452-20a81be1f84a,0,0,904,904,0,12435798516156
AnVIL_CMG_Broad_Muscle_Bonnemann_WES,fc-secure-d7023612-d298-4f2b-b6bb-a1ea0524462a,253,253,0,253,253,84950890461
AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_Finkel_SMA_DS_WGS,fc-secure-d72b37f0-4431-48bf-b8f0-95b745deadbc,0,0,1,1,0,19527994124
AnVIL_ccdg_asc_ndd_daly_talkowski_parellada_asd_exome,fc-secure-d7a002ea-7e1e-45fd-8e76-456fce471f17,0,0,2824,2824,0,4292531288861
AnVIL_ccdg_asc_ndd_daly_talkowski_IBIS_asd_exome,fc-secure-d87970dd-adb0-4b99-a204-ae6fbd457d12,0,0,237,237,0,217339947601
AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_10XLRGenomes,fc-secure-d9b63011-afd3-4f3d-860c-13593bb1c55f,0,0,0,0,0,11591250931263
AnVIL_PAGE_SoL_HMB_WGS,fc-secure-d9fd78a9-5fd1-41e7-85b4-10c32f5149e1,0,0,213,213,0,5006684666289
AnVIL_CMG_Broad_Orphan_Manton_WGS,fc-secure-da00680d-3e1e-49a1-ba71-82ca679a7b7f,43,43,0,43,43,755529116321
AnVIL_CCDG_Broad_NP_Epilepsy_NZLUTO_EPIL_BC_ID_MDS_WES,fc-secure-dccff364-c2ff-42df-8c8e-f979a0472c11,0,0,224,224,0,352082450996
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_WES,fc-secure-de72ef13-9b7f-44db-9428-5df489d327ce,0,0,169,169,0,228696314398
AnVIL_GTEx_V7_hg19,fc-secure-df207337-4a16-42fd-b715-50fa52d393b0,0,0,729,11688,0,48229025031034
AnVIL_CCDG_Broad_NP_Epilepsy_GBRUNL_EP_ETIOLOGY_MDS_WES,fc-secure-e0034430-99a3-4dde-99d3-a2330cd90f19,0,0,458,458,0,921433884338
AnVIL_CCDG_Broad_CVD_Stroke_BRAVE_WGS,fc-secure-e14b3e8e-156e-4264-b8f2-43664206ca0c,0,0,496,496,0,6338941541006
AnVIL_CCDG_WashU_CVD_EOCAD_Emerge_WGS,fc-secure-e40316e1-165b-44ae-82cb-7136c37aacdb,0,0,277,277,0,5524496789184
AnVIL_CCDG_Broad_NP_Epilepsy_USACCF_HMB-MDS_WES,fc-secure-e4b45d7c-3fee-479f-83e9-8c85312cb8da,0,0,336,336,0,389214376427
AnVIL_ccdg_asc_ndd_daly_talkowski_minshew_asd_exome,fc-secure-e5676c90-7028-4b68-b620-c6944514d52c,0,0,239,239,0,380360375486
AnVIL_CMG_Broad_Blood_Fleming_WES,fc-secure-e64f388d-9f45-4833-b118-6aaa0e62adb2,0,0,0,0,0,0
AnVIL_CCDG_WashU_CVD_EOCAD_Duke_WGS,fc-secure-e66447ae-c1b8-4a5b-a3e6-2bed1ca59d8f,0,0,1051,1051,0,21826279922411
AnVIL_CCDG_Broad_NP_Epilepsy_GBRUCL_DS_EARET_MDS_WES,fc-secure-e92b8081-5e6a-440c-af83-4d428f505529,0,0,684,684,0,1252672251359
anvil_ccdg_broad_ai_ibd_daly_franchimont_wes,fc-secure-e99706c4-48f9-4a69-baf4-70d1c5eaac5c,0,0,2848,2848,0,4012951839644
AnVIL_CMG_Broad_Muscle_Ravenscroft_WES,fc-secure-ec1b4053-dd9e-4fb6-8939-5910477d4ec6,35,35,0,35,35,49842770662
AnVIL_CCDG_WashU_CVD_EOCAD_Cleveland_WGS,fc-secure-ec1e8941-0ccb-41db-bc39-1ddf558a06c2,0,0,348,348,0,6893801040512
AnVIL_CCDG_Broad_CVD_AFib_Duke_WGS,fc-secure-ed4bfb0f-b490-4523-bb2d-af58735df6ab,0,0,123,123,0,2558162665102
AnVIL_CCDG_Broad_NP_Epilepsy_USAMON_GRU_GSRS_WES,fc-secure-ed823158-2149-493f-80d0-ff066cb14a85,0,0,21,21,0,19924636025
AnVIL_CCDG_Broad_NP_Epilepsy_USAVANcontrols_HMB-GSO_WES,fc-secure-ee694ec4-cb3d-441d-95f7-e6d586419484,0,0,1971,1971,0,1720335267403
AnVIL_CMG_Broad_Orphan_VCGS-White_WGS,fc-secure-efe57a60-2421-405d-85f4-90d5af86e30b,66,66,0,66,66,1102854537086
AnVIL_CCDG_TOPMed_WashU_CVD_Afib_Penn_WGS,fc-secure-f012c96e-3e1b-4a9a-800b-bde7ed486f98,0,0,482,482,0,9363720106731
AnVIL_CCDG_NYGC_NP_Autism_AGRE_WGS,fc-secure-f20281f0-d586-432c-b790-b44eb5098d01,0,0,4601,4601,0,106069350754563
AnVIL_CMG_Broad_Muscle_Myoseq_WGS,fc-secure-f2f4cf5f-bda3-4608-89b4-0c218f6dc6e8,10,10,0,10,10,186202803603
AnVIL_CCDG_Baylor_CVD_ARIC,fc-secure-f5d884c0-a24c-46e6-8c29-cad7f5b158c7,0,0,8975,8975,0,230443694697026
AnVIL_CMG_Broad_Muscle_Kang_WGS,fc-secure-f71ce5b2-bdd4-461b-a7fd-833d9c9a6b85,2,2,0,2,2,37498621289
AnVIL_CCDG_Baylor_CVD_AFib_Groningen_WGS,fc-secure-f7f06a5e-1c5f-4d2e-b195-dd668d9d4b55,0,0,639,639,0,13924063945161
anvil_ccdg_broad_ai_ibd_daly_stampfer_wes,fc-secure-fba19c6f-984e-4616-b253-6d9e6ea5cec5,0,0,1489,1489,0,1412838716524
AnVIL_CMG_Broad_Eye_Pierce_WGS,fc-secure-fc0f573c-c14b-4a98-8e94-b8728fd2a1a1,35,35,0,35,35,637404103947
Anvil_Test_Workspace_2,fc-secure-fc894ed3-ee24-4a83-8027-7d5cc1f6d467,0,0,1,3,0,55961864083
AnVIL_CCDG_Broad_NP_Epilepsy_USAHEP_GRU_WES,fc-secure-fd756575-ba39-4893-8b85-b6dfbb376f3b,0,0,201,201,0,339474866486
AnVIL_CCDG_Broad_NP_Epilepsy_ITAICB_HMB_NPU_MDS_WES,fc-secure-fe950bf8-0470-4329-b8c9-8a42d0dd619d,0,0,340,340,0,486563180096
AnVIL_CCDG_Broad_Deposit,fc-secure-fed5fb07-71d5-4878-bdaf-6432fab9face,0,0,0,0,0,0
AnVIL_GTEx_V8_hg38,fc-secure-ff8156a3-ddf3-42e4-9211-0fd89da62108,0,0,979,17382,0,182135796822948
